b0_iriL_all,b0_mel_all,b0_iriD_all,b0_xanS_all,b0_xanC_all,b1_iriL_all,b1_mel_all,b1_iriD_all,b1_xanS_all,b1_xanC_all,avg_straightness_all,med_straightness_all,med_mel_widths_all,med_xanC_widths_all,med_xanS_widths_all,med_iriL_widths_all,med_idiD_widths_all,mean_mel_space_all,var_mel_space_all,mel_CV_all,mean_xanC_space_all,var_xanC_space_all,mean_xanS_space_all,var_xanS_space_all,mean_melxanC_space_all,var_melxanC_space_all,mean_melxanS_space_all,var_melxanS_space_all,xanSmel_density_all,melxanS_density_all,iriLmel_density_all,dayOfNewStripes,annulus_In_MB
2,3,3,3,5,3,2,2,2,2,11.9836358738082,2.5156639963322,432.3,329.2,377.2,311.9,292,62.8962875632364,77.7990332672375,14.0236830650361,37.091528209246,110.473028487349,69.2433522336037,341.495983077307,93.8140928276817,150.212718101637,34.4452234304692,214.538061768382,13,11,9,0,110
2,4,2,4,7,2,1,3,1,2,-2.74061508063412,-3.27868852459017,NaN,326.3,NaN,375.1,256.5,62.2481778577285,120.302234758802,17.620174467123,37.4313667369445,102.796174232739,70.0316414909978,312.176805697565,93.8613680573666,138.723553296729,33.844874095233,215.394043002905,12,10,9,0,110
3,7,3,6,6,2,2,3,2,3,19.8167867470671,5.44885460836799,402.4,337,334.1,356.3,291.95,63.0504268368551,80.643601650918,14.2428508646078,37.7218230003114,95.7202776545401,69.0830102719699,332.90337668851,94.4768518939571,169.399324045353,33.3720977016466,201.089070159968,11,10,8,0,110
3,7,1,5,5,2,2,3,2,3,4.77726145271194,-0.889956328404856,406.9,345.85,343.4,378.6,302.75,63.3958865242901,82.166859346121,14.2983941372806,37.9391467285887,80.7733122887315,66.2714887091342,495.22501131064,94.2118759290141,127.27978423545,33.6581626746594,200.723483689248,12,10,8,16,110
4,6,1,5,5,2,2,3,1,2,6.85169788390377,-3.27868852459017,395.7,323.3,NaN,338.6,251.7,61.7855872836054,112.068538669412,17.1338387513862,37.679711379723,92.3811448792708,67.6556531717891,393.32770686747,94.8611443575014,154.520719625565,34.3017619386109,219.850744628632,12,10,9,0,110
4,8,3,6,10,2,1,3,2,3,12.5917878338095,5.97598522226567,NaN,337.65,368,370.5,300.1,63.2220680778183,90.6836843842692,15.0624590873163,37.4244667598202,176.821068925393,68.7135224535039,454.309686174999,94.4120814266342,162.491467896561,34.2546493675089,210.163784502602,11,9,8,0,110
2,4,1,3,6,3,2,2,2,2,15.9076744338377,6.08589018647254,407.4,342.9,380.4,305.05,306,61.5388450964666,98.0265326048031,16.0887565070673,37.2893792036316,109.384325994642,67.8612849059149,488.337608713568,93.159915881191,187.258539372832,33.1542391045624,194.10914231755,13,10,9.07142857142857,0,110
3,9,2,6,9,2,2,3,2,3,10.1269715802424,0.128361234269597,420.6,329.6,409.4,352.9,287.75,62.2933125381953,102.110502014345,16.2216034284622,37.4851672421558,127.245177220402,70.1216258565579,332.114947615245,92.9328088539843,171.245346358846,34.1792417387049,228.75281434349,12,9.5,9,0,110
3,7,2,3,7,1,1,4,1,4,35.3977530666367,36.3585687846179,NaN,336.6,NaN,NaN,287.4,61.3736972302217,111.646076427276,17.2162851076974,38.2405268982922,148.310389857589,67.5195896591371,422.373329349526,93.1656075872602,157.983963293209,33.4065681876408,186.591937662792,11.1190476190476,10,8,14,110
3,8,3,5,4,3,1,4,1,4,8.80915203880333,8.21154627936757,NaN,326,NaN,295.2,290.6,60.4818052662159,139.782517831717,19.5479709033784,37.5492273980851,97.3660792383988,68.1289768667303,450.827749465783,92.7864135926495,165.935521640751,34.7624071219563,231.186827107622,12,10,9,17,110
2,5,2,4,7,3,2,3,2,3,-2.67936990892361,-3.27868852459017,396.9,326.6,353.8,318.8,291.65,62.6908705988697,71.7854891628924,13.51493717057,37.9706432053965,113.004440795733,71.1234749006077,259.527379302409,93.8049819558851,135.95015562854,33.4173861986017,224.224006031653,13,10,9.5,16,110
3,7,2,6,5,2,1,3,2,3,13.6926597881291,8.15322869610764,NaN,351.95,359.9,350.3,307.75,61.55922244366,115.568383352856,17.4633031641602,37.6158135336213,144.767679383633,69.5860570231625,246.750185107555,93.629240616004,191.679447811113,34.6396784434901,241.36782008595,12,9,9,16,110
3,9,2,7,3,1,1,3,0,4,8.79523837623892,8.14332655052448,NaN,323.2,NaN,NaN,285.35,62.6444117807578,112.600721374565,16.9390188286999,37.5535799600885,114.891592602195,70.1766504954692,342.007899675844,94.1415489619467,130.994813244059,34.0139943672297,216.370146502998,12,10,9,0,110
3,5,2,5,7,2,2,2,2,3,23.792226550344,6.59665211144481,414.7,280.45,371,378.9,286.7,62.6592179713131,103.984619942706,16.2741975723739,37.5313814450671,95.1879739232269,69.1332328180123,280.595259270139,93.0153704487267,149.30744348272,33.4615531265077,207.752123270789,12,11,8.21428571428571,0,110
1,5,3,4,7,2,2,2,2,2,20.4808658641318,6.51814315242001,419.8,338.3,374.5,396.1,300.8,61.4012273802857,116.636965950118,17.5889961725452,37.1471003904134,105.142736414758,69.0061043425976,371.114148970043,94.0145034284699,153.7572171964,34.5973954519021,211.780641873599,13,10,9,0,110
3,10,1,5,4,0,0,3,0,3,27.360899700581,27.360899700581,NaN,344.2,NaN,NaN,293.65,62.5440225670964,90.1131335747718,15.1777793962763,37.5973386524629,126.655476628374,68.8122399286012,404.759275992204,93.1975389978918,158.81663243634,33.3007652434729,216.280702950538,11.8809523809524,9,8,0,110
2,3,3,3,7,1,1,2,1,2,35.126422688288,28.5853424475938,NaN,339.2,NaN,NaN,303.9,62.2388109578077,99.1501222942333,15.9987237693775,37.5849311560959,134.401748932572,67.1488142462292,515.122977147391,93.1413384076765,141.998760672991,34.4279827678733,238.229100364899,12,10,9,17,110
2,3,2,3,3,2,1,3,1,2,16.1007612133231,14.9731356436715,NaN,362.1,NaN,337.5,258.65,63.0955907268856,80.9444073932185,14.259175463908,37.2207484323332,118.006102749001,72.5267076987176,175.318956539423,93.3107947353235,181.410587575479,33.9248496122103,197.248643715888,12,10,9,15,110
2,10,3,4,4,2,2,3,2,2,19.9663195749667,7.20788578319898,398.4,323.1,349.3,369.2,263.65,62.5032966653235,107.072465814833,16.5552589373061,37.9132416811062,89.7172333835425,69.4523056606131,357.379174826431,93.5089688318222,161.177089128068,33.8777909746553,207.826201706864,9.78571428571428,9,8,0,110
3,8,2,7,4,1,1,4,1,3,-3.26077744817602,-3.27868852459017,NaN,341.15,NaN,NaN,298.5,63.0814622428861,97.2239042925615,15.6309285127739,38.1978427706557,87.1862951011373,68.4027972207396,404.770620974592,94.039116812897,151.41102858878,33.8846441439059,201.660832384652,12,8,9,0,110
2,7,3,5,6,2,2,3,2,2,9.83192328752743,3.98640030504065,415.2,338,361.6,351,262.8,61.8413343466758,102.084262053847,16.3380621993373,37.6993585871164,157.822548101859,68.7906210303285,336.362031981789,93.6285355879876,175.61820881968,34.2441141226098,243.172507146963,13,9,9,0,110
2,4,1,4,2,1,0,2,0,2,39.5043439384915,39.5043439384915,NaN,333,NaN,NaN,270.7,62.4277084815745,111.007634553199,16.8771468995907,37.4988851459964,105.032681964221,68.7701503744987,356.893653433205,93.1834765556367,154.686393876708,33.4266387139571,203.550423271007,12,10,9,0,110
2,3,1,3,5,2,2,2,2,1,4.34163087412569,-3.27868852459017,390.7,NaN,353.6,362.4,306.5,62.3566341546046,112.80957414268,17.0329673837534,37.7017062384486,109.673563433675,67.269740030055,474.806994660262,93.1328644458667,167.221537773233,33.8198456018035,183.977916947122,11.1190476190476,10,9,17,110
3,8,3,6,4,2,2,2,2,2,8.04420045076841,1.07867196715052,382.7,323,354,317.5,298.2,62.2551390130263,81.2680966254374,14.4805426441235,37.6763933335333,88.1272492342097,68.5718004682122,393.071970961584,93.9021878564186,183.101468020191,33.8169452542991,211.7409605888,12,8.73809523809524,8,17,110
3,7,2,6,6,2,2,3,1,3,8.25190793899013,2.91517770755955,429.2,329.8,NaN,353.1,282.65,63.3956646187115,63.0446741276022,12.5246224449953,37.9845713230486,147.761808527998,68.7463401225558,299.930341076154,93.8704208015596,137.639825861622,32.9616515246134,191.366415308851,11,10,8.73809523809523,0,110
2,6,1,6,5,2,1,3,1,2,0.407928080634004,-1.70821553197955,NaN,352.3,NaN,257,264.7,61.3900234880795,100.506601326455,16.3305004577176,37.5045698882764,97.4222029486674,68.0635547135411,455.280936392903,93.6046915229418,155.393114376642,33.5672311218521,202.006531957993,11,9,8.73809523809523,0,110
3,8,2,8,5,2,1,2,0,2,20.1083719753292,19.1086631363466,NaN,334,NaN,386.9,301.8,62.8882789740948,94.8787755755485,15.4886949314691,37.407811727264,91.0759445851032,69.0451248042794,364.161926252448,93.8303409358123,173.80728315619,33.1740084356873,193.602488160096,11,9,8,0,110
3,6,3,4,4,2,2,3,1,3,4.52735603923841,0.543718080789563,403.1,328.15,NaN,328.3,289.25,63.8451397875242,56.0783519421452,11.7292374610275,36.9779105939459,103.56389118631,69.1980573874704,395.058907888018,93.5242233725,160.598168008163,34.7802554257408,231.21560422257,13,10,10,0,110
4,8,2,5,5,2,2,3,2,2,8.53270740725251,8.12436522975703,439.5,346.9,425.3,379,264.2,61.8093509295124,93.3505946246556,15.631633403187,37.586308289346,85.8417509143533,66.8213582558433,501.236630679299,92.1591171706598,149.953150379553,32.4915651627996,229.545707947874,11,9,9,17,110
5,6,1,7,6,2,2,3,2,2,8.8876635660529,-1.12811334241694,402.8,331,362.2,366.3,267,62.1602685793886,108.455654734132,16.7537958049122,37.6803882469388,107.596087848076,69.4836068148437,335.371618393819,93.8456410962724,148.797533330778,34.2880304369737,250.203665287419,11,9,8,18,110
2,6,3,3,5,2,2,3,2,3,12.4238419145371,1.44730254825735,415.5,337.3,389.4,376.2,292.2,62.0849706630061,108.24163787307,16.7575566941613,37.7336536333149,107.292903420643,67.8879789295641,417.311032390376,93.3262277742596,155.230270279334,32.9370379346979,173.272317019128,11,10,9,17,110
2,3,2,2,7,2,2,3,1,1,7.0035946089088,-3.27868852459017,426.1,NaN,NaN,351.2,242.35,62.1875852119227,90.317940312642,15.2821099272912,37.7759646003424,154.999379981079,69.2364375787135,399.405077188339,94.4883443932103,169.44232090682,34.1695814482693,183.444279243843,13.1190476190476,11,9,17,110
3,7,2,4,8,2,2,3,1,3,18.1260860253555,2.74416123070665,434.6,332.4,NaN,424.7,304,62.7219490096833,78.3307328051324,14.1106347263616,37.6133912846265,99.7059311186396,68.7187916807297,354.285901645216,94.168232826857,141.484104083644,33.4793232200602,194.245720216281,12,10,9,17,110
2,8,2,6,3,2,2,4,1,3,6.94190573658712,9.39494007529314,380.1,329.6,NaN,340.1,267.5,62.7290401903961,84.9597866530485,14.6939332984723,37.1146980014015,98.0739126036141,71.4344544222156,323.937505581545,92.3988122071248,127.33740299986,35.3499761026642,236.574315701746,11,9,9,0,110
2,7,1,3,6,1,1,2,1,3,22.5477811724615,18.673374513429,NaN,295.55,NaN,NaN,279.6,62.3992290316609,99.730334582738,16.0042163691851,38.2490241794544,169.693514865944,70.6589570172502,339.431598736921,92.9627068579428,148.224634549284,34.2408385743002,175.324316492943,12,10,9,0,110
4,6,2,5,5,1,1,3,1,2,21.1718464416964,11.8928181031378,NaN,312.4,NaN,NaN,271.75,61.410226912133,134.045512424523,18.8532157514879,37.3562512900482,153.681619448182,69.3359762343775,382.290678301193,92.9551436626108,160.163016655818,32.7879323901473,185.484566399882,13,9,9,16,110
2,8,2,5,4,2,2,3,1,3,3.42754249751426,-2.00126939572967,451.4,337.35,NaN,384.1,316.4,62.8948028644954,93.6066413069096,15.3829125484707,37.9460776430508,90.6125389322316,70.0457096634912,372.894424537488,92.9887043169222,131.253395807891,33.881372638193,204.714173502905,12,10,9,17,110
3,5,1,5,8,2,1,3,0,3,25.2817985079567,12.3410711257736,NaN,339.2,NaN,332.7,298.7,61.6515221508061,107.06116141743,16.7830995864679,37.0093962576613,133.31889404849,69.8255761494999,360.215609974843,93.684457389806,142.091219853161,33.90192428353,240.605198010609,12,9,9,0,110
2,5,2,4,6,3,3,3,2,2,26.8978149972789,8.49892569620352,358.2,331.1,364.5,322.9,258.55,62.9314597871872,103.784890410789,16.1882260273622,38.0687313816006,107.333917600034,71.0704379881107,200.035910954465,93.8647498772687,150.944922103691,32.651215270304,192.326325675182,13,10,9,17,110
3,5,2,4,5,2,0,3,1,2,-0.664041062629012,-2.9807003299243,NaN,323.7,NaN,420.1,263.5,62.3397206932034,73.841364088745,13.7843091043049,38.226581946812,87.4207545075409,68.3493912281562,403.4079205583,93.3694882094292,159.641823249181,35.0500069380756,235.781163920399,13,10,9,0,110
2,6,1,4,7,2,2,3,2,3,5.09926385860174,-3.27868852459017,422.2,332.7,386.5,363.1,295.35,62.0034753812718,81.9856487661014,14.6033631719102,37.9678176906717,111.57743518078,70.5055294621419,307.1483673392,92.9147830865814,156.596539304685,34.025839025659,208.412742132718,12,10,9,0,110
2,6,2,4,5,3,2,3,2,3,19.5520519388706,3.0028418317689,435,332.4,357.1,326,299.2,61.5780676368739,97.0680902563942,15.9997127751976,38.0202816466067,99.8008554811588,68.6652821683074,407.579799333232,93.155965689802,156.73390870001,34.1344463471997,224.978137562075,13,9.59523809523809,9,0,110
2,7,2,7,7,3,2,3,1,3,26.929757977476,8.74525649796243,399.3,338.3,NaN,321.65,287,61.9275195788088,86.4288074787657,15.0122426356087,37.5988914443652,137.311068872276,70.6451683697644,232.520256866308,92.5748050721093,145.664601524551,34.6122964821468,225.21832297969,12,8,9,17,110
2,8,3,4,5,2,2,4,2,4,10.1232449629861,2.46758801519287,433.3,330.4,379.5,383.8,283.7,62.3384403617189,106.801565156419,16.5780282783198,38.0094905476772,102.0262887643,69.7560649976134,349.046028950805,93.7010905065147,148.575052660223,33.3260530587598,184.689432970851,12,10,9,16,110
2,7,2,5,3,1,1,3,0,3,13.0277159912237,5.42110544828063,NaN,326.4,NaN,NaN,283.4,63.3545573761174,59.0766777054472,12.1319376837829,37.645228837504,94.3179474434135,68.5283681846389,445.025557768025,93.2648439377175,151.483939854993,34.259371854003,220.932708491361,11,10,9,17,110
3,5,2,4,7,1,1,3,1,2,36.2941596963109,34.6558500272028,NaN,312.3,NaN,NaN,249.8,62.3549594939891,80.2095947666033,14.3629007573907,37.5693803789556,127.243017040316,68.7831630371302,350.180584325411,93.1610709466979,154.203319257107,34.8537555229366,242.061872912248,12,10,9,17,110
4,6,1,5,6,2,1,4,1,3,5.02400820655386,-2.08956010502293,NaN,341.7,NaN,343.7,273,63.5037621738084,67.387496865746,12.9267755225835,37.7121194913977,144.258925711512,70.3805425379439,360.054004835406,94.1053303750619,159.236017487811,33.4564647105442,221.27711853945,13,9,9,0,110
2,5,2,4,4,2,2,3,2,3,5.97173009777235,-0.0736190758403199,492.4,352.55,418.2,429,314.1,62.0715183312351,92.051053416391,15.4568863123608,38.1108793876166,86.2926101808837,68.7321802474592,441.478675037786,93.0382481345745,141.210176362753,32.9196899643637,189.490997019709,13,10,9,0,110
3,6,3,5,5,2,2,2,2,2,17.7961827525311,3.67216888197979,414.6,356.4,384.6,372.3,312.4,62.3490022113155,96.7194919175426,15.7734791294041,37.6695169677912,125.467050448087,69.6071419309976,352.440365902642,93.7874859589299,158.916148297416,33.1333980315448,191.37247056698,12,9,9,0,110
2,7,1,6,5,0,0,3,0,3,14.8337767944402,14.8337767944402,NaN,318.5,NaN,NaN,285.35,60.9442528743867,102.340694787123,16.5993630335049,37.7617405451484,102.806124379176,68.4389321121186,401.345609797073,92.7330926156358,151.588396496645,33.6596541573828,200.672857048545,12,10,8,0,110
2,7,2,4,6,1,1,2,1,2,9.17388473345112,2.31954654798289,NaN,323.9,NaN,NaN,275.9,62.8032256942421,67.7399314104982,13.1051026115548,38.2538855918819,86.3968088094424,69.3958931331038,360.980272839647,92.9394631041711,185.559449956259,33.9743226337077,233.854320024013,12,10,9,17,110
2,6,2,5,5,3,2,2,0,2,13.5582517623259,1.42133968484666,435.2,333.1,NaN,312.25,302.5,62.5961053753785,105.514359266763,16.4099958054479,38.1450892868196,130.574605264694,70.9001855500234,285.733767222195,93.9170425485512,150.864884785732,34.0090574164574,205.314641849537,12.5952380952381,10,9,0,110
4,7,4,6,7,2,2,3,1,3,18.5665311089556,2.35717924321636,409.2,377.1,NaN,364.8,327.55,61.3695785650282,102.177915189984,16.471205198979,38.3204887789634,142.657771607941,71.1537402083211,267.958997350782,93.2897460556088,178.727440079519,34.5786815119176,231.389584378295,12.452380952381,9,10,19,135
3,5,2,4,8,3,2,2,2,2,11.922160512594,-0.00960388979884264,401.3,345.9,408.2,286.95,305.1,60.9685568374325,94.2690838681691,15.9249738596076,37.3327832197563,148.361757139069,69.3679927143042,322.599507506511,92.3081033352214,150.740526353988,34.391940694725,205.896451526507,15,10.4047619047619,11,17,135
2,5,6,4,9,2,2,3,2,3,5.78040639285464,-1.28444686529385,394.8,364.25,403.7,372,328.8,60.9861123187498,100.552004017796,16.4423699689024,37.2879271844849,176.664028468269,67.7806298531497,403.943122428548,93.4092631207798,156.016630614791,33.3516276396989,217.36064195823,15,10,11,17,135
3,5,2,4,6,1,1,3,1,2,15.4875628283446,11.7866336683355,NaN,351.8,NaN,NaN,275.95,60.7932203011097,102.457129757693,16.6500653917346,38.1992956024872,131.915897928965,66.9094932567525,481.995252588983,92.1116470978642,164.068937732439,34.3952967831258,196.562742469803,15,11,10,17,135
2,4,1,3,9,2,2,2,1,2,9.50123687129462,-0.41802699268304,398.2,317.4,NaN,361.1,280.6,60.6198576522415,88.9389372271185,15.5571864097219,38.177554766266,145.39901587309,69.76405164446,300.443629894476,92.715959528434,148.202285477695,33.8083149433904,223.009613371118,14.8809523809524,11,10,17,135
2,9,4,9,5,1,1,3,1,3,9.93907723540286,4.20596754577288,NaN,361.4,NaN,NaN,325.8,61.7354279634857,98.8300420164419,16.1031199106809,37.555774792888,115.701538360496,71.1048309676668,288.517676602444,93.1674974327537,165.496169761065,34.7697288175006,197.668768920395,14,9,10,0,135
3,5,3,4,5,1,1,2,0,2,22.3376991032846,16.5667758428462,NaN,380.7,NaN,NaN,331.1,61.2984661125761,85.3791684946438,15.0739251091403,37.6177713482697,110.987201337756,70.3951840874683,368.317498066061,93.2750973883689,146.807931738295,33.6977884377674,188.162488920282,15,10,10,0,135
2,6,4,5,6,2,2,3,2,3,11.6809765397782,7.22187078860212,429.7,363.45,401.3,376.8,330.75,60.4964153005572,110.419214808471,17.3697147282758,37.9030311942026,86.2492997397628,67.9117330665669,383.282103261672,93.1351003725866,180.497068039169,32.9403376537272,203.674054394808,14,10,10,17,135
2,5,3,3,5,1,1,3,1,3,21.5521392933093,17.4243651189902,NaN,376.85,NaN,NaN,342.8,61.0780300100317,98.536014382643,16.2522118535557,37.6344349673638,181.009807004357,66.8977247900435,478.756196060493,92.6500531574031,147.064309869879,35.0821272813454,245.999339292286,14,10,10,16,135
2,6,2,4,10,2,2,3,2,3,12.6368627075539,2.48907786854457,420.1,374.15,369.7,360.1,320.05,60.6334462767365,111.304474253936,17.3997920520149,37.4799530156236,169.428963343368,67.847443791384,504.704982478902,92.4788711126604,149.996399256648,34.3934000447726,211.075407664546,15,11,11,16,135
4,5,2,5,7,1,1,3,1,3,-0.582680971513844,-1.91810802561853,NaN,380.35,NaN,NaN,327.15,61.7685644992527,74.1990756419754,13.9454245081557,37.4781667020224,99.0321977156651,69.7742971008987,378.064995218908,93.0170966196429,146.572756160265,35.5720998853855,237.804918739597,15,10,10,18,135
4,8,3,7,6,1,1,3,1,3,16.0565109119697,14.9939554210666,NaN,359.25,NaN,NaN,327.5,60.5628307080437,118.587231183102,17.9809568428034,38.2609092444209,143.43380571577,70.8444292307809,242.890231920642,93.1367025327624,177.063533998247,33.2019570687535,180.447566209577,12,9.02380952380952,9,0,135
2,6,1,4,8,2,2,3,2,3,7.20752834238139,-3.27868852459017,374.9,385.9,341.2,317.6,327.05,61.5845071482523,80.3818495069471,14.5581948291007,37.1822858334747,102.388993907596,66.8626693546462,454.482448832526,92.9757340552021,149.410511549988,33.7030180992577,200.16776316295,16,12,10,0,135
3,5,3,5,8,2,2,3,2,3,15.4364319503715,4.23359338753605,418.5,362.9,369.4,379.1,313.25,61.8328324599455,73.7612056988867,13.8897638571783,37.3347532333308,97.6966507483174,69.6549562983005,326.411753495306,92.7884252560434,157.13436924104,33.8521830022949,213.519444130683,14,11,10,0,135
2,7,3,6,7,2,2,3,2,3,8.99641179438366,-0.497503106071379,390.3,378.4,386.3,351.9,323.6,61.427409222014,83.461548003715,14.8723986817081,38.0346556612569,145.726294358247,68.0140195034959,428.031552667944,94.6546621916194,159.695637221758,34.0996761877436,201.594558644565,14,12,10,15,135
3,5,3,5,7,1,1,3,1,3,12.5848354714679,5.25539022053205,NaN,354.15,NaN,NaN,303.8,61.126064708728,96.285666296083,16.0529326341105,37.7956898232145,125.953996807799,69.2059967434622,355.491410110071,93.2796340233488,154.219498806119,34.1857706231841,226.994710560222,15,11,11,17,135
2,5,2,4,7,2,2,3,2,3,15.5444913376495,1.38234246647349,412.1,357.25,374.9,353.7,314.15,60.8749147925106,84.4678733880025,15.0975825811042,38.0272822407332,128.887832554866,68.3565817324946,420.511928506468,92.311504978756,204.41643293101,34.5275603837156,224.086922232619,14.5952380952381,11,10,18,135
2,3,3,2,9,2,1,2,1,2,6.75376511868552,6.24229251714608,NaN,368,NaN,285.4,332.8,61.2682594553884,86.4299929299861,15.1738817722254,37.7856345317418,187.469887793296,68.5774346022396,335.97767568897,93.0568159910539,174.221036076404,33.2740894099317,200.09347886037,15,11,10,17,135
2,4,4,4,7,3,2,3,2,3,20.7763361146723,4.14124212513771,408.9,376.15,361.6,319.5,341.75,61.8607097904755,90.4661275917073,15.3754594258084,37.777922785042,134.357473304513,68.4232392965504,439.849004520655,93.7377132179919,159.393609501741,34.1502176655177,209.495315223103,14,11,10,17,135
2,4,4,3,9,2,2,3,2,3,3.74678099331194,-1.70620596293974,376.3,383.45,341.3,307.5,349.35,61.3252874516829,93.1397836360516,15.7372201332754,37.6741033383604,199.437950355982,66.9773002992634,378.319694538395,94.0416357994299,151.346593817985,33.8706513748098,199.706873076004,15,11,10,17,135
2,5,2,2,7,2,1,3,1,2,14.4802425595991,4.28570926593612,NaN,350,NaN,379.8,288.05,62.0171218053334,81.570086064579,14.5631007271301,38.1213922807077,150.38730195497,68.236623398903,356.694453909937,93.289286621884,165.514542292941,33.2555995733818,168.678170989804,14,11,10,18,135
2,4,2,3,8,1,1,2,1,2,10.6391402317438,4.71795704332642,NaN,359.2,NaN,NaN,311.7,61.235863228015,81.8911617930442,14.7778982462437,37.8713074371065,167.686872024015,69.6673379185053,353.933790934346,93.7067546304797,152.606602644473,34.6037941321822,218.411654814281,15,11,10,18,135
3,4,2,3,7,2,2,3,2,3,15.9254633549164,0.326083409061262,407.6,366.85,369.1,358,319.5,59.9909169057001,130.580872473143,19.0482149498043,38.0713792934783,140.626561133759,69.4017981702979,377.714175209106,92.9303590314892,137.68446609,33.829353042078,205.41692826316,14,11,10,0,135
2,4,2,3,7,2,2,3,1,3,15.3043451945799,5.38930109232641,415.2,376.65,NaN,364.9,337.75,60.8026880152048,92.4138188972011,15.8105027234701,38.3916586032868,107.719342041592,71.8455154185113,287.101738683143,93.3286721179958,144.723865246714,33.896253293891,251.4229552467,14,11,10,17,135
2,5,3,4,8,3,2,4,2,3,-1.15231055800444,-3.27868852459017,412,340.7,356.5,324.05,287.3,61.2213691211892,89.0751880283021,15.4161290147351,37.1088965593083,192.830256267996,70.7274162502214,272.196808670043,92.5214969939371,160.158742468011,33.7519656939817,209.262689988566,15,11,10,17,135
3,7,2,4,7,3,2,3,2,3,5.037708791088,-3.27868852459017,407.3,356.15,355.6,324.4,310.8,60.6393627801348,81.6480180460695,14.9010953790912,37.3016938315435,101.336471019165,69.5575599713226,300.634843326939,92.9776114547291,158.122630085819,33.9953821632453,211.076416207583,14,10,10,16,135
3,6,6,3,10,2,2,2,2,2,3.3639842130785,-1.43176273392474,397.6,376.3,344.8,340.1,329.9,61.3447734027158,82.3906559811192,14.7965822887857,38.2442214430715,150.533066779906,70.1619656655062,326.755594895729,94.0216499665018,164.902983952414,34.1724022935395,184.79988395977,14,11,10,17,135
3,8,3,6,8,2,2,2,2,2,0.924104517011093,-3.27868852459017,415.1,346.1,357.9,373.4,302.4,62.3339694541059,51.9079605761595,11.558253070984,38.4361271756257,116.104030607738,69.2731912615448,355.664859556197,93.1801326088343,146.351994581587,33.5766736265208,232.979509418439,13,10,10,0,135
2,4,3,3,8,3,2,3,2,3,25.3059971445477,6.95629838233254,429.6,368.3,374.8,342.65,312.65,63.3016563871582,46.0008047320278,10.7143946866356,37.3839242444006,160.157002235155,70.9193514119253,273.2318575671,93.1598113370533,159.3877308785,33.3130192257508,191.103884440416,14.6428571428571,11,10,0,135
2,7,3,6,7,2,2,3,2,3,11.9577622571691,0.636252879154797,399.6,352.55,367.6,347.3,310.65,60.8782667670585,75.2650438855543,14.2506403663863,38.041005378082,114.922671620618,68.1083831432678,436.238638373314,92.6278656113804,150.292325328108,33.7720632685276,200.276312557075,13,10,10,17,135
2,4,3,4,8,2,2,3,2,3,12.5186769838613,2.16406006560453,401.3,347.75,363.5,361.2,307.2,61.1531596545699,98.5722774474838,16.2352318247969,37.2938904951545,190.782926625543,69.0877844037403,330.326039812243,93.4792613303351,166.205339113516,33.3280895400974,202.60906310334,15,12,11,17,135
2,5,3,3,8,2,2,3,2,3,12.2080825353308,-0.344652978252835,391.7,351.45,345.9,329.1,305.1,61.3535729473622,107.35505869397,16.8877347004421,37.984414966173,136.107911577862,68.590678643735,336.014649041301,94.2188757420836,161.911416831694,34.2057829388908,230.689655375467,13.9761904761905,11,10,17,135
1,5,4,5,9,2,2,3,2,2,11.6136621448005,1.5111644827119,404.4,352.8,358.3,366.1,282.05,61.7102501184322,73.688331705464,13.9104780557191,37.9739295658502,132.417470670575,66.908523166957,462.165655721773,92.6005205258872,143.900861902863,33.6805002029954,222.90089639077,14,11,10,17,135
2,6,2,7,3,2,1,3,2,3,4.96560783373266,0.644643748080603,NaN,367.35,408.8,389.2,321.05,60.349842379017,96.6049214184559,16.2863395719299,37.9221212641229,122.465030956939,70.5289641749042,282.82237465555,92.3610168032917,163.360918195429,34.0919091744084,199.21756320976,15,10,10,0,135
2,4,5,4,7,1,1,4,1,3,9.76480340336818,6.44615190218977,NaN,378.55,NaN,NaN,297.8,61.2635785143162,78.1096851349715,14.4261380041847,38.0175365208416,126.239389828781,69.5093160936432,365.906459474804,91.7539963790534,134.226260762652,34.1242821994769,201.974726572524,15,11,10,0,135
2,4,4,3,10,2,2,3,1,2,7.569581884315,-1.0599484230599,402,328.2,NaN,344.7,250.85,62.141125191522,63.2437542053626,12.797634668417,38.2091565038519,109.965979005071,68.680486514761,347.931319141738,93.5988848676911,158.554133948492,32.7416850741361,191.457022625182,16,12,10,17,135
2,6,4,5,5,2,2,4,2,3,14.4869873284567,7.69958316080587,400.6,359.8,355,357.4,313.4,62.0037304346829,73.1908707406503,13.7978251610428,37.9604784427177,108.652881498236,71.0647700428298,254.397137193312,92.2982091495804,179.521147090226,33.0027863855886,187.195335364189,15,11,10,18,135
2,7,3,5,5,2,2,3,1,2,5.22646674142487,-3.27868852459017,407.3,348.3,NaN,358.9,286.6,61.1633059347439,92.0557131941532,15.6868022606821,38.0945080640553,82.8531676844768,66.2426728962268,508.745655982657,92.6155252411391,152.280990709687,33.8949836546641,198.975091892805,13,9,10,14,135
2,4,5,3,8,2,2,3,1,2,9.48222344841701,1.19100159060488,416.6,370.3,NaN,338.3,275.05,62.0088625299436,56.5068270313819,12.1226256959823,37.9511703955536,141.41563877655,69.8855524943426,374.405944986043,93.9493287574829,141.309042372435,34.1585204474034,199.148580921736,14,10,10,18,135
