b0_xanS_all,b0_mel0_all,center_stripe_rad_all,xanSmel_density_all,melxanS_density_all,mean_mel_space_all,var_mel_space_all,mean_xanC_space_all,var_xanC_space_all,mean_xanS_space_all,var_xanS_space_all,mean_melxanC_space_all,var_melxanC_space_all,mean_melxanS_space_all,var_melxanS_space_all,mel_CV_all,mean_pca_ratio_mel_all,med_pca_ratio_mel_all,alignment_score_all,mel_med_cluster_size_all,mel_mean_cluster_size_all,mel_cluster_size_75_all,annulus_In_MB
26,21,751.260804201231,4.66666666666667,3,53.6692852225853,13.4985591427524,46.1065060400584,102.825081863664,88.765464095001,4957.40799601603,74.7133812493784,264.818938249107,34.1898580734678,284.958739308252,6.84570051169699,1.45596226810376,1.3074122769965,409.976214968129,7,8.14285714285714,10,160
20,16,354.074712153863,2,2,52.660210055161,6.48935539980556,46.5630989253716,98.7692028475642,84.0019982762023,359.640045801911,74.8790565476322,274.55552371857,34.5304529966727,363.612845389115,4.83746897497521,1.99970853499265,2.07843639948424,458.568210239025,6,6.5625,9.5,160
24,19,583.690502785878,2.83333333333333,2,53.4750272084132,5.75592411877535,46.283158775365,107.567283382523,96.1183905493194,7924.44297327833,76.5222619079948,283.434380323021,33.7056380609435,313.920450303754,4.48648805442868,5.17603564823357,2.21539440918314,384.901827419928,8,7.84210526315789,10.75,160
26,24,644.025794513547,3.59523809523809,3,53.6593885730216,298.18672716312,46.219475718034,108.345875979018,83.4529452590667,2009.90006237629,77.086255530201,277.407020103489,31.4344464364074,244.529768281801,32.180918420707,3.42280154616476,2.06671213071941,403.739811663539,8,7.79166666666667,10.5,160
18,16,630.349849504898,8,3,56.8019980896204,1909.57677713883,46.3458155841429,101.479063696139,81.81694038932,662.857072211049,76.9146023293572,329.559804633634,30.9136451807485,237.667782645245,76.9316326791429,2.16632885953705,1.90175509090481,461.713337356504,10.5,11,12.5,160
24,21,589.769049511747,2,2,53.3002922846363,184.112651673479,46.2841730989173,102.979491230497,84.4228953975311,755.69621236583,76.0544578725809,286.794169663053,34.4775002367854,332.249343911693,25.4572932812392,2.34580400444276,1.89399046263841,395.633161595134,6,7.09523809523809,10.25,160
22,21,414.845794336662,8,3,56.2506454394055,1323.76934074635,46.6841940545797,87.6394326764938,87.1772935034741,4855.37219290028,77.210227461039,288.392951061937,32.6495922473701,288.606143646719,64.6812864639226,2.36755186119086,2.06840275233006,384.870123337516,10,9.66666666666667,13.25,160
25,18,320.901801299776,1.21428571428571,2,59.7915821224211,3791.01769514699,46.3162569029691,103.712089424145,91.0265424701293,2789.778032926,76.5996362932704,293.255905286726,32.1040543622701,247.847327490326,102.976436860424,4.04464358792781,2.39560155814152,345.452764195516,8.5,8.38888888888889,12,160
23,16,629.130384190835,1.26190476190476,3,57.8014636502841,3272.16907255138,46.3296938446865,102.31283439199,90.6800967132429,3095.31275340605,75.713448758238,208.583054017764,33.1326824186968,304.005594444243,98.9644082061423,1.62575705922018,1.53299760354458,337.162222257957,8,8.6875,10,160
14,14,538.213540912592,4,2,54.1049161975721,570.183499775993,47.150660980289,78.1024831135345,75.8385743070156,1013.0941860536,75.6977413062069,303.43103596829,31.9076740279924,281.390045024287,44.1337259558922,1.53909309813289,1.5162148115761,542.517781726609,8.5,8.64285714285714,12,160
22,17,566.083753577813,4.02380952380952,3,53.5324710248853,3.18380520762501,46.7019964704174,80.9414724705231,84.9740998720128,3094.42388117298,78.8900610703372,303.119516917325,31.2101310279863,254.01408354315,3.33315840667891,2.18804912141803,1.91571334921016,470.516436818029,9,10.0588235294118,13,160
18,15,603.724964236521,3,3,52.2793329176503,8.65945358829134,46.5268993598835,87.4855102409183,85.6653478096503,4725.37242597622,76.4059976923727,236.893714875169,31.5952283290409,249.794956969616,5.62879208492325,2.14035036701291,1.7493152897303,397.391823188705,7,7.86666666666667,10.75,160
25,24,654.653716044579,2,3.5,60.1763997537239,3685.59046676391,45.7857228848333,109.21099585478,82.4269326846455,3400.28229066086,75.8132127236745,262.912005808842,32.4036892995693,266.198232842943,100.88517154908,3.28180870919178,2.14006461429075,291.576440733205,7.5,7.625,11,160
21,18,372.753427762574,6.16666666666667,2,53.0845200174841,5.84231843602552,46.6645298182152,90.1548460092816,77.7931777643848,343.381026974231,78.3096274486177,287.293286962278,32.175024987029,249.119445465651,4.5532837711463,4.05537729169893,1.51386777101769,405.052506319859,10,8.88888888888889,12,160
23,29,638.347620555023,3,1.5,59.0231037408447,2577.33713071997,45.8598313157511,102.202141388738,89.3710937810062,4046.38812554052,77.3139857941706,287.06595055995,32.7330611262312,290.438890587007,86.012896337515,2.81743763951631,2.46726663918581,313.421556738389,8,7.03448275862069,12,160
21,18,493.496516927233,4,2,52.7059022926396,10.3763378545541,46.5576723915407,99.7815959270032,78.8298127610424,576.024035961213,76.6470757524598,301.548128092995,33.2551788077538,273.383046998999,6.11171085242901,1.58011606460739,1.48677572595427,405.609050819004,8.5,9,11,160
21,19,655.752645347541,4,1,56.1493150428183,1767.95312247808,46.5735386641583,95.0285499142172,92.9249589227626,6748.63463965215,75.6005355656865,298.750746883352,32.7117182410062,267.433855319191,74.8843233678174,1.5598762873479,1.48834105768392,367.856973399661,7,7.84210526315789,10.25,160
20,15,727.55952694212,6,3,54.1947289824219,389.250314440064,46.618326728564,106.721055246877,84.1386973537706,1520.41416280563,74.9875939573927,275.21595738609,34.7892367777487,356.795243645281,36.4046983834135,1.80613540494065,1.57347308669019,475.975992184246,8,9.53333333333333,11.5,160
21,15,687.268354442746,0,3,54.0245083511073,31.5912099551718,46.632133523161,89.2581171846786,97.7757095955307,4153.91024637062,76.686661979967,261.992902356397,30.7232522469198,222.781200602922,10.4038074695929,2.20948843477449,1.89259228355383,482.061002185637,8,6.86666666666667,8.75,160
20,18,721.012848732042,4,4,53.6322598737145,28.6958530258798,45.8952012445148,115.980137972312,77.3428499856406,1897.14900023639,79.6960865634512,302.032465617037,32.4829172980243,266.66429213246,9.98811358869743,3.67576459167724,2.6939050262568,413.848839182931,9.5,9.22222222222222,11,160
22,19,603.053061997762,3,2.4047619047619,57.0291746094981,1144.99739671096,46.6202481887276,93.2881989473268,85.5337997866672,2204.53266036952,76.7680775489095,276.93751414396,32.9079068952638,325.643572973553,59.3342098950907,2.21132500580617,2.21037539525293,487.140114977741,9,8.10526315789474,10.75,160
25,19,519.836947259415,3.45238095238095,3,53.0765780059135,9.11077224300613,45.9078081566609,106.922423819563,87.0193389931751,5085.05009090981,77.3297169756489,294.592342962696,31.3541671710544,193.082324495323,5.68688806439496,2.18583414700983,1.88479841585669,368.562020136033,10,8.52631578947368,10.75,160
26,19,582.738747928684,1.16666666666667,2,57.0088574338345,2476.28767027104,46.369244326265,101.307608371731,93.974447325668,4982.13405437576,76.772321750531,274.125258626445,31.4136557469449,276.423804429419,87.2887371991324,1.89878861637873,1.9082934109038,454.156307842343,9,8.68421052631579,10.75,160
23,23,674.281575039766,2.21428571428571,2.30952380952381,56.6875103771347,1740.19963685586,46.5378240226347,95.3898979999564,89.3884364567232,3414.10241758035,76.9454037053562,266.808196615415,31.8311810874136,205.340191947633,73.5888731869064,2.68165289677901,2.06364233314976,437.193839593972,7,6.91304347826087,10,160
20,17,648.500997227342,4,2,52.1192450274116,26.6094188089604,46.8963086917338,89.5344265394546,92.6100974997164,4519.52138796242,77.9342315238176,278.187727208956,31.048852001387,266.650387305669,9.89736481049251,2.53216881270399,2.43947903771387,384.262918373556,8,8.29411764705882,11,160
21,18,682.252190757641,2,2,56.6073786329988,1951.00958183149,46.9030721680904,82.2022281809196,91.2836450121366,4004.59526977572,76.4500931501861,257.735632983775,31.4070522693658,275.244085697411,78.0291106606785,2.36322721179618,1.85696377838252,567.862669644446,7,6.66666666666667,10,160
25,19,696.644110783564,2.07142857142857,1.11904761904762,53.7035215918234,5.54049126688235,46.6259082550154,89.9232389899444,93.0997905098124,4932.18873711972,76.5612992021477,267.745889253275,32.4127446212897,265.345210184277,4.38299900407645,3.97796463072154,1.6252387107499,435.32918565562,7,8.1578947368421,12.25,160
16,14,650.183898246055,4,3,52.7879117690596,6.2270040449502,46.6854891265537,94.9626886035275,76.8668307033061,362.363053029202,76.5356467028493,289.3259418378,34.4546454308455,360.025134868811,4.72721213446514,3.01651844612023,1.91600559985718,489.726246172197,9,9.14285714285714,12,160
23,21,737.829980786633,3,3,53.6453676682049,7.39122102002263,46.4539493420387,85.4996139477253,80.6200337234281,45.7445462619608,75.297342813666,217.896214224414,31.5805938534936,246.601722366284,5.067874697198,7.32665159239672,2.17144922074178,487.700258290363,7,7.14285714285714,8.25,160
20,17,699.65783532073,2.14285714285714,2.4047619047619,53.0600492283231,7.54797230840212,46.4590763584652,99.8791154097712,94.2104880642238,6786.43149062645,76.3249892240145,310.10916106839,31.6986195779315,249.749198827936,5.17782657898164,2.25155502038244,2.2090310089816,496.3984480356,8,8,12,160
25,18,636.357318300387,4,3,54.8465161683769,1440.07032431774,46.1393816545223,101.66013834214,92.756321131284,4347.47208055117,77.9554360141201,278.522254330096,33.3752710850547,319.205815871687,69.189916089572,2.15756378441648,1.57516070563171,369.525863456287,8.5,9,13,160
20,14,630.594101094302,3,2,57.2029739324244,2750.5025069847,46.5817340530596,97.6465523737608,97.477114184727,7916.45295835603,75.3681527798817,259.03720367984,32.7013987431427,256.401655617194,91.6827042379226,1.46992076321875,1.45933191060806,432.836888794022,7,8.64285714285714,11,160
25,19,701.986660134593,2,3,51.9829957203712,31.3788108179656,46.2716378617598,96.4153578835113,87.8188838644589,4003.53663713693,76.1837308100201,257.783173258399,33.1351019269254,283.152175579727,10.7759839691914,5.43148051997782,2.25066975125661,456.063406502598,7,8,9.75,160
19,16,550.052080880229,4,3,57.5230343594019,2399.33832499199,46.7230531879926,88.5361692060061,89.8227636356732,3843.74618098151,76.5230740580237,273.22956598921,31.665568525167,290.313883550261,85.1537853372324,2.48915431367859,2.28106171371605,486.196228455807,7,7.8125,10.5,160
23,16,743.35163888621,2,2,52.4222708578184,17.8606756889497,46.710258253728,94.2995523306732,103.401348802812,13181.16143557,77.6738624557045,235.807582912487,31.8995788466813,280.488209117564,8.06182028002755,2.77841754334713,2.89519802717318,517.618517576025,9.5,9.0625,12,160
22,20,577.962601827246,6,4,53.6258401313736,21.9474307058448,46.7878143985374,90.1358550923226,90.4369678474118,5267.82183857625,75.7111929908097,271.655260566223,32.0159531751317,213.396972412202,8.73610276520229,2.34014737447516,1.84635418082373,454.612311662814,7,8.15,10.5,160
24,21,588.545712707521,4,1.97619047619048,51.9987070267847,32.1639244245944,46.1450104056166,109.288803996602,97.8089566968011,8737.34827425514,74.5093182886619,237.174121185636,36.0847615214363,403.075531268878,10.9066649435861,1.65442107477755,1.25037081114737,426.942014186099,7,7,10,160
24,21,713.292969500589,3,2,52.8010300259977,4.77549437887436,46.7980019574553,84.8072899914471,90.8212733560666,5474.30518140354,77.1485645488447,281.047404822564,33.0312805606634,281.20371664557,4.13872694402648,2.47652907932004,1.62388839655175,401.976366142816,7,7,9.25,160
26,24,602.683616389144,3,3.4047619047619,53.1053509776909,15.5926605357445,46.1981494444475,98.5471919569687,79.3976167278158,1040.57847510213,75.8980907017023,240.919027936916,32.4761363589642,300.336911463572,7.43569947109193,3.40791738881031,2.05232648922173,364.99469240225,9,7.95833333333333,11,160
28,23,391.682416701782,3,2,56.5274093334631,1616.63120626971,46.4565350183189,97.2682542339842,89.0363708195706,2245.15062791514,74.5713994701077,211.548442616954,34.349963315002,325.30052953922,71.1289498554927,5.53460639293398,2.74065862196266,329.854522714105,7,7.17391304347826,8.75,160
21,15,586.495128703824,3.71428571428571,3,53.1814673117745,6.93023682079046,46.8657696968072,80.6998312552802,80.6519139793238,103.429333835896,77.7003694751647,233.560211016041,30.4503179286476,204.151759916867,4.95009714716949,5.30652238224159,3.76084437742659,438.675790096729,10,9.93333333333333,13.5,160
19,16,578.294963932839,3,2,53.0566475280114,13.8646908822007,46.7308594679009,93.6896474221261,84.0663448213893,2608.81708947706,78.4265105795995,334.362778863501,32.4228877033336,256.241248721458,7.01803113731943,1.36270511950318,1.34404506780965,456.21577414286,8,8.375,11,160
14,11,424.312320016253,1,3,71.979794060664,15875.0389929042,47.0537935625411,86.3380803947784,95.9875973309677,8526.22588874743,76.0017342564177,202.613694205888,30.2753173065522,276.638552732104,175.043827321704,2.04453944680062,1.91072489881231,359.802175953137,9,7.27272727272727,10,160
19,15,663.153622444265,2,2,59.8600142797022,3829.48882429304,46.5265343016764,107.412878968594,93.9616714249078,6305.63147869254,75.5792241905585,272.131302128127,33.808182954905,286.860087191523,103.379299991232,4.24837696348228,2.6791158083472,495.628910854439,7,8.86666666666667,13,160
23,20,435.46120043952,3.66666666666667,2,56.3829271966541,981.168358471159,46.6571815597044,92.6027957877297,94.503691518162,5027.04888791683,75.6099774284399,256.484492537345,34.5247808117353,433.353606251891,55.5551274206247,1.94828401065842,1.85830357188468,444.077690977105,7.5,7.25,9.5,160
20,17,566.991552917035,3,3,58.2841739326838,2846.59339309967,46.2645737555347,98.8564318323077,87.4557888683413,2679.31968273365,76.6757427554424,274.146596456875,33.3401370194156,283.440738598859,91.5402455303486,9.54823321030177,2.17022278717127,505.8333560315,8,8.76470588235294,10,160
25,20,821.856067026157,1,3,57.9318203592944,1656.79904284774,46.097406798011,115.616602500583,95.3655386860199,6482.14969898932,75.2673648936867,246.110501876451,32.3018772222885,286.753972476967,70.2615525727898,3.84732233063608,2.17106528707716,452.258679667444,7,6.95,10,160
22,18,626.462623684539,0,3,56.7498936761956,1291.52404738621,46.3073403408294,104.045438312066,102.799164318921,9076.01025203072,75.1722067937989,235.786885270224,33.6456560715736,309.235147929795,63.3266036205557,1.9544451472202,1.58441459045922,411.771623430026,8,7.94444444444444,10,160
25,20,438.133304655482,2.66666666666667,4,59.4560063585376,4193.11528447268,46.3143297132262,101.274202686035,86.0535101621055,4599.88612404984,76.3255719523598,323.756112664499,32.0551590751667,264.901233871507,108.911231061813,2.09873640416415,1.78672106046039,338.452764448348,8.5,7.95,10.5,160
20,17,560.845472066096,5,2,54.6400719772467,424.233055303052,46.4075025078155,101.793760805917,81.5091393524438,360.999168902774,78.374689449643,297.27927142499,32.6990658176724,283.330379202951,37.6956285785066,3.30562763587055,2.57881559310455,393.561384716381,9,8.76470588235294,12,160
16,12,688.857305623935,0.809523809523809,2,54.0114555749834,4.50529044205847,47.0473300834761,80.9467820959915,95.7873721567566,9962.74106503466,77.1745821405601,273.680451373594,33.0338427351702,260.564927625245,3.92984585182834,4.22672869661763,2.16940655477869,466.525609494026,9,8.16666666666667,10.5,160
19,15,848.892618733741,3.54761904761905,2,57.0811412810812,1830.9388876982,46.9082213307927,94.6915639238582,86.1829063242199,1352.85680805303,74.4095169686725,372.615063988644,33.9257089572763,297.515241192571,74.9625370689447,3.27040818986285,2.34252311761271,466.506869773477,9,8.4,10.75,160
26,17,556.913642460849,2,2,57.6206929584634,3009.65544666798,46.5052588936184,99.9563761727747,86.7633648320562,2244.11576811353,75.0167245549453,271.79470620069,33.9647276649117,283.14994943782,95.209418513936,2.05932080662595,2.04758116337092,383.731315696861,9,8.11764705882353,11,160
20,15,572.163841071711,4,2,52.7837001269662,6.27100059326406,46.487648764168,100.376989319211,89.8128256293594,7137.39968786503,74.1741583107496,325.210190811559,34.0903511375219,330.589174634317,4.74426118355664,2.37430163172826,2.07851054904918,480.558289565021,9,8.6,10.75,160
18,16,652.017011239629,3,2,52.4479159754252,11.0596432410717,46.2970437493646,101.560290017083,79.5848742513664,70.1717485978617,76.4080033757964,235.810334155176,31.0374607854109,222.089338706277,6.34077470960243,2.69547220707472,1.74850864455178,410.149452017435,8,8,9.5,160
22,18,516.08763362634,3,3,55.4228903076164,1098.72775074558,46.3574071154867,96.6430706435876,85.2550050124995,1535.00360277585,76.1400246754905,274.97123407485,32.2115082904999,238.762831011189,59.8075313131176,3.12396400929711,2.35705048702283,445.093827861216,8.5,9.16666666666667,10,160
23,20,489.111277583975,2,2,53.6291191542155,13.6941157643114,46.0135313107378,106.188047047656,92.5065985496047,3720.05086152553,76.5349206449608,269.941296909567,30.355347561456,190.375149062582,6.90027395737854,4.32465884429691,1.98922741671672,399.404775009451,8,8,10,160
23,17,498.591725591736,1,2,57.5207834598817,3004.51059613559,46.7214488021788,89.9180686736338,93.1507486984277,4845.12252008928,75.5312916824723,308.708951933984,33.2379229390255,278.029213270657,95.2932364766836,1.37121163022443,1.32917083293155,441.774044890185,7,7.41176470588235,9.5,160
29,22,678.397028477852,2.88095238095238,2.35714285714286,54.2714964759626,204.819291953523,46.2120567887275,100.169278636481,86.3045458155656,3469.2243993157,76.8524004951464,298.724414511181,35.1565652160884,418.195078304746,26.3702127314325,2.46032847384949,1.82196670531391,436.426382234154,8.5,7.90909090909091,11,160
27,21,628.229073924649,3,4,56.6718157780342,1382.7772390776,45.9212320912122,108.916140437291,86.0766580059551,3946.87952656158,79.3792834628792,333.573115374525,32.76613025187,240.309356336499,65.6158838831901,12.1370034227008,1.86999524655463,398.711808227438,10,11.6190476190476,14.75,185
22,19,622.707647407403,6,3,55.4378959761282,754.930727344675,45.9232036523175,99.7071627486882,87.9675405125715,5493.65106807636,77.9676383034843,319.794676550247,32.8533870589348,297.328035867558,49.5617704646585,3.02285137977634,2.65662054586911,380.242699491948,13,11.5789473684211,15.75,185
23,19,621.466811756368,4,3,54.9669344624416,625.276722941881,46.4833310349802,93.5040705425264,83.5938283036898,1085.38351284316,76.8590298649299,246.303942855928,32.5555274397762,304.239429333501,45.4919563750723,2.63874699136775,2.46140580899825,410.070683115934,11,10.4210526315789,13,185
22,17,502.4983335291,3,2,53.2239546402726,5.57435159261064,46.4929535061364,95.7023997197732,81.6483578571394,1515.68997085391,78.9383309078338,323.498455814142,31.7870238584476,269.831416617958,4.43598468901576,2.61903792319571,2.09399214238033,470.916837129803,10,10.2352941176471,14.25,185
21,19,460.668796049066,4,3,55.3857116433609,1308.7798344799,46.2472815983498,92.0103869533874,79.4741063824954,62.3671798942896,78.7618896594773,309.404571792609,32.7524982965216,238.724838918016,65.3184028813179,2.55785526476175,2.18817813871432,375.359259303763,10,10.4210526315789,13,185
25,19,685.071012204208,7,3,53.2763668200141,7.90182972078415,46.0871611966456,105.696553491106,83.8188999239306,2864.10130320162,78.0794840658943,303.4125735812,32.4618305848318,244.308795265399,5.27629698902577,3.56241768382736,2.82787044925672,335.392907870579,12,12.2631578947368,16.5,185
24,21,556.5115364713,5,3,53.2453096456832,6.14605911450887,46.6095367686409,98.0534278195514,80.3242767827843,2450.64111702702,77.8198647247943,254.012353619474,32.226503677333,277.076910001889,4.65604328999739,1.96185588539388,1.82827468198004,356.297511889965,8,8.76190476190476,11,185
19,14,429.969134020738,4,3,52.934300479791,19.2182016400351,46.2588715478881,103.933093165185,92.5921124697983,10008.6762007138,79.69509940983,293.620319753475,30.8401750640182,220.571527178126,8.28169428291956,2.83369081296768,1.69983291058593,398.357965012096,14,12.3571428571429,17,185
26,22,563.258845531031,2,5,55.6166297238808,949.10409684624,46.2390121527384,93.7887584163985,79.5259699719955,650.130394213314,79.2761435569716,287.654119501545,30.1224939354336,199.124475042389,55.3926645167637,2.72360668722522,2.48067314425335,356.46865749523,10.5,10.9545454545455,15,185
23,20,482.275826610004,5,2,54.0175747534564,16.3939492182205,45.9998635023171,102.975374225763,79.1771794028538,1519.73034320225,79.1442573378947,310.186126036337,31.8653499134732,233.010062327673,7.49560532621488,3.6133665126833,2.41518055760426,464.065873596123,9.5,12.6,18,185
24,19,737.808319480479,3.19047619047619,2,54.8225268152617,34.5103843415322,46.1597343902282,109.965118311269,88.1966266066973,3716.7452244564,78.4005806531194,315.24504373561,33.6808015490549,293.183542351571,10.7155841053767,8.65804754793033,1.28895642028526,498.846543427137,10,11.0526315789474,14.75,185
23,20,715.326634530937,3,3.54761904761905,57.327800553568,780.755825913831,46.0961820163633,108.706769945674,80.3820441858639,2482.51213326953,79.2574151666171,269.353916511047,30.2721542189896,185.281472377349,48.7407645082636,3.03806991718624,2.85391471120032,464.317943700196,11.5,10.5,15,185
23,18,486.511721911211,3,2,53.7265982680094,8.80963763832876,46.5604019397674,93.807372881243,88.892689902855,4642.69716235498,75.8698628566078,279.835690800294,32.8462657405139,288.832356229427,5.52445803310111,2.09764736897749,2.17874572646223,389.367139528463,8.5,8.22222222222222,10,185
20,17,578.927485788748,6,3,55.2051821721955,787.328245012567,46.5504987015684,92.2162144300072,90.6487385689359,6200.85222938874,79.0046493477875,363.942986908511,33.2092211403224,262.188168778969,50.8274203612271,2.09944015049308,1.54214137488752,388.850668583796,12,11.6470588235294,16,185
24,20,612.60738377194,5,3,53.492304631266,5.78760603577924,46.4347639063062,87.6952744216211,81.7518738485205,2310.39427537554,79.6634022033563,328.166573278002,31.262698846695,205.113810219614,4.49736536772456,2.63034323344807,2.15932559353465,452.48120019531,10.5,11.95,15.5,185
23,20,487.845463253567,5,3,55.6027265207998,1806.3814326682,45.8160058223835,106.168765360076,84.217452218613,3074.42808835407,77.4943034385927,239.107445510988,31.9907861417344,261.745195080312,76.4378815536285,2.92943897953336,1.96275445176131,367.372221294048,11,10.9,13.5,185
21,18,630.21285952758,8,5,53.2787122883305,6.09571725553221,46.2271287374892,96.6689281499931,78.2045073761046,53.7930565123283,80.1233962576639,325.052112191458,32.6779067838081,265.295118362617,4.63402836235169,3.64822726605004,2.64242343215539,494.253556972856,13.5,13.2777777777778,17,185
22,18,578.807953831168,4,3,53.2884575920444,7.33679810252035,46.2053346979304,98.9079470559902,89.4924772418083,3445.21925833142,79.4200089698952,338.619514509271,34.6851043404552,344.322639830206,5.08300028524885,2.38063901761215,2.28601290136519,423.231774090707,10.5,11.1111111111111,14,185
22,22,570.493792978488,5,3,54.2423227567902,13.6951107449924,46.3030778210688,95.922973430111,81.9688555353061,1660.41776046656,79.4065361797745,297.907837363601,32.9377908642076,258.68637393811,6.82251494531819,7.60756410035291,3.28044485310984,391.449750962756,7,10.8636363636364,14,185
24,21,576.020407358048,3.07142857142857,2,53.252508790018,27.8466116914591,46.0859717953877,98.31988413299,79.1570423352264,583.803122788713,77.5255480136733,315.262154471402,32.492791093327,209.374366819638,9.90937141706781,2.70964130565399,2.16396858722236,366.920369606962,12,10.8571428571429,13.5,185
18,17,662.214428950051,4.85714285714286,3,54.1393032469596,7.59853410304171,46.4488708960595,84.1904739456754,76.3511292016007,181.585485429277,78.8242881581445,307.143771367198,31.1850009995665,230.29925552495,5.09157618203052,2.63262640649302,1.99540888812257,408.068354379904,12,10.5294117647059,14.25,185
18,16,564.225533116182,7,3,53.1231913186737,18.6472270227644,46.4195518469249,100.417071649095,80.8058554725346,3088.97096502136,79.4813670765075,327.269049165465,32.8474618349075,338.379497881478,8.12873512320061,2.13051304614458,1.93882890811881,351.252744471337,12,12.1875,18,185
22,19,586.176790652194,6.45238095238095,5,54.595470742433,673.067431063981,46.2996592379946,100.733246937893,82.4586681845483,902.584266937653,80.0989942232417,331.138610290686,32.3180039320799,271.353128534196,47.5195887040476,3.10406433108226,2.92289988784189,395.081418228202,13,12.7894736842105,15.75,185
28,20,710.909180349998,3,2,52.2090180297375,13.0534272394871,46.1531355742292,104.946081178186,92.9121377718492,4023.81019666562,76.5842119089894,319.771510906404,33.5711714217382,306.164987885093,6.92016980990825,3.55018459801514,2.37177115856766,421.716315671446,10,10,14,185
20,19,729.210984891428,2.16666666666667,2,53.8113569186408,171.682566172672,46.2987510028631,91.8916227620797,87.9928247509729,3070.95395297167,78.668724614528,336.124102823756,32.4213389252722,240.918818398426,24.3494499280585,3.2323443064489,1.85596144626136,496.428720401239,10,9.94736842105263,13.75,185
25,22,619.461917963543,2.59523809523809,2,56.5550781066221,1309.87190053694,46.2009900439175,99.3966423104707,91.1771507882333,4559.53916712923,77.1066966104152,291.535943135729,33.0755106905893,257.759738101084,63.9945230090525,2.06097766614443,1.72587835933008,369.802976729484,7.5,8.45454545454546,12,185
20,17,748.56379749498,3,4,61.3559688133819,3439.13689606155,46.0500020462494,112.697841991007,90.290495508207,6470.96143447517,78.3673178690968,254.379493119973,31.9607137415667,256.258740396329,95.5801953209137,6.13633023732253,2.28331711305748,451.187869247432,12,10.8235294117647,14,185
18,14,728.993378471651,7,4,53.9895322698327,16.2567230550364,46.3536658943733,96.3198286863591,84.1472656430027,2075.80965293209,78.4545505662016,329.388724258,34.5378896044728,302.211020507341,7.46804521312043,4.73110713638064,2.10246448210912,485.883096993101,12.5,14.2142857142857,18,185
23,23,579.646364225006,4,2.45238095238095,54.1443596723779,18.6594148634278,45.7501881270638,109.064252577233,85.1247099987422,1967.03006940379,77.1021243890316,305.58383870958,33.3316344839166,310.91110209087,7.97803226486092,5.56436041155204,4.25708481740006,410.602503566808,7,8.73913043478261,12,185
20,16,650.557447835646,6,3,55.6784996418856,616.677186281324,46.4193094030527,110.060487491164,88.2964183046785,2247.20155194751,78.1200693017518,298.846620214028,32.4910857681086,245.95669800508,44.6006735289732,2.26281850775087,2.2256437158201,400.339764652147,11,10.5625,14.5,185
21,26,579.136444585497,3,3.88095238095238,55.8994913158418,663.217618247656,45.8657398408808,99.9921932054277,81.1608692944583,2855.38708318952,78.9670364665776,251.413509618966,32.2941116065883,220.723190084977,46.07020783635,5.74905163288483,2.46769339643104,358.002289800434,9.5,10.0384615384615,15,185
29,27,590.827244783126,4,2,53.5899256099918,39.0569931128154,46.0219233931676,91.4461467130705,84.0705567951563,2242.83843256403,78.0263385646785,350.331352676137,32.461311749401,272.681966600381,11.6618177061475,2.96963466298896,2.22140091832367,355.798807821744,8,8.66666666666667,13,185
23,19,558.307733399121,7,4,55.704689277794,924.665399202686,46.1508582632576,109.084461824883,89.4307428664483,4843.96993005772,78.8481438643535,346.098436690913,32.1634075689753,274.297986257074,54.5884228867745,2.16259916598536,1.83929056890479,420.101066656507,12,11.8421052631579,16.75,185
21,19,522.40832271535,8,3.38095238095238,53.874144421636,6.00678228506179,46.29271388584,99.2972873270565,86.557422092706,4471.01549827962,78.6567068010216,296.992696932619,32.6223578515537,306.654351252112,4.54925791624834,3.12446424271503,2.07553436512934,421.121335185131,13,12.3157894736842,15.75,185
20,18,655.228003349241,4.57142857142857,2,53.1140789348318,22.2247267440871,46.540353900915,86.66159638847,88.7620954751542,6574.57943079447,78.2982637841484,280.161816127396,33.377882183193,301.89721656732,8.87582151404587,4.53076236276627,1.82987166437581,422.160731404405,9,11,16,185
23,19,612.955307769323,6,3,52.791867778528,15.3807657279004,46.3642331921915,85.6518974317472,84.3813151098271,1274.99836658241,77.6881063529544,290.722299821313,33.1873223187097,250.137014112537,7.42885618604353,4.99934741378124,2.26995123951729,410.140864215523,13,12.3684210526316,14.75,185
21,17,648.30242254481,4,4,55.7288601702222,1060.91380734871,46.3934971144836,84.951190306966,83.4160710414616,2398.56161067343,79.1275676544141,317.281433665782,31.8809666198489,234.286019546203,58.4466858899787,3.19618403467447,1.88378584372562,478.511568023518,11,11.6470588235294,17,185
22,19,588.424852018905,3,2,53.0977624552749,31.3465780779347,46.3777742865259,100.292440213303,88.3600224416194,3636.89355529572,77.4954199677304,297.438234905076,32.332366524606,254.052424203278,10.5443265910951,2.10777588444266,2.16633776953069,439.010967798847,11,9.68421052631579,14.5,185
23,22,593.836214051562,4,2,52.8961909194057,5.43019973901751,46.6796455974294,90.8322275456555,86.0300167402765,2841.56309540978,80.2755652735792,361.174238304331,33.8492034993513,333.570131664071,4.40538128881712,2.00309313854802,1.52523930543519,381.63619109497,9,9.59090909090909,14,185
28,20,531.437241854892,7,3,53.2923446848609,20.6752552374804,45.9568555828815,97.7016554334607,84.2122501856076,1675.95057891226,79.1526317576495,298.742203647362,32.141758611537,261.490035431503,8.53219183970903,3.60263634508519,2.12961013166995,449.434699013417,12,11.85,14.5,185
